band,dynamicRange,dataType,nodata value,min,max,mean,std,obj,instid,imgref,date,doy
2.0,0.006728486478095873,6.0,0.0,0.00024853754439391196,0.006977024022489786,0.0018201958081422945,0.0007746707789692232,9,60058,20130326_231147_r2_scwa__hx,2013-03-26,85
1.0,0.052574416738934815,6.0,0.0,0.0012218522606417535,0.05379626899957657,0.011127718175220359,0.004706039651861592,17,60046,20130331_222437_r2_scwa__hx,2013-03-31,90
2.0,0.005942575837252662,6.0,0.0,0.00013531118747778237,0.006077887024730444,0.0019746602732660166,0.0007336485809812307,17,60046,20130331_222437_r2_scwa__hx,2013-03-31,90
1.0,0.01361244561849162,6.0,0.0,0.00038248655619099747,0.013994932174682615,0.003979690269489899,0.001685638746153571,13,60050,20130326_231147_r2_scwa__hx,2013-03-26,85
2.0,0.004218196670990437,6.0,0.0,0.00021336722420528528,0.004431563895195722,0.0014277487413411896,0.0005398440386903264,13,60050,20130326_231147_r2_scwa__hx,2013-03-26,85
1.0,0.6018338296562433,6.0,0.0,0.02078568004071712,0.6226195096969604,0.16820110545363334,0.07254492586376997,5,60022,20130712_222137_r2_scwa__hx,2013-07-12,193
2.0,0.006377108395099641,6.0,0.0,0.00031492998823523527,0.006692038383334875,0.0022301790169673053,0.0008511034360716573,5,60022,20130712_222137_r2_scwa__hx,2013-07-12,193
1.0,0.0064829893672140315,6.0,0.0,0.00017199588182847947,0.006654985249042512,0.0018554896180803821,0.0007389335588157319,3,60056,20130717_231529_r2_scwa__hh,2013-07-17,198
1.0,0.06812772247940302,6.0,0.0,0.001621096394956112,0.06974881887435913,0.016293717287415133,0.006681434380123697,25,60030,20130714_230257_r2_scwa__hh,2013-07-14,195
1.0,0.07362764771096407,6.0,0.0,0.001850563334301114,0.07547821104526518,0.014484744383019502,0.006361001158803705,17,60044,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.007879447686718779,6.0,0.0,0.00036661556805483997,0.008246063254773617,0.0024338155908268833,0.0009746044657096692,17,60044,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.06794980901759119,6.0,0.0,0.0013802723260596395,0.06933008134365082,0.012501354732148301,0.007568999276606813,21,60026,20130316_230304_r2_scwa__hx,2013-03-16,75
2.0,0.009783643763512373,6.0,0.0,0.00030748313292860985,0.010091126896440983,0.002780383946936222,0.001145896818523354,21,60026,20130316_230304_r2_scwa__hx,2013-03-16,75
1.0,0.0726009956561029,6.0,0.0,0.002753371838480234,0.07535436749458314,0.022296200744789007,0.009197969493180492,7,60035,20130711_225044_r2_scwa__hx,2013-07-11,192
2.0,0.005607734259683639,6.0,0.0,0.00015881628496572378,0.005766550544649362,0.001612514607772563,0.0006095248169487898,7,60035,20130711_225044_r2_scwa__hx,2013-07-11,192
1.0,0.14170446759089828,6.0,0.0,0.001149030867964029,0.1428534984588623,0.03177097877441209,0.018110081058786275,7,60029,20130504_223320_r2_scwa__hx,2013-05-04,124
2.0,0.008269526122603564,6.0,0.0,0.00028555927565321326,0.008555085398256779,0.0022877478666834,0.001021548154100774,7,60029,20130504_223320_r2_scwa__hx,2013-05-04,124
1.0,0.008082774555077775,6.0,0.0,0.0004489132261369377,0.008531687781214714,0.0026037052125266876,0.0010082677793923996,1,60037,20130724_231125_r2_scwa__hx,2013-07-24,205
2.0,0.005022642610128969,6.0,0.0,0.00023084745043888685,0.005253490060567856,0.0017013472758480332,0.0006287660248068575,1,60037,20130724_231125_r2_scwa__hx,2013-07-24,205
1.0,0.3033910728991033,6.0,0.0,0.002527620643377304,0.3059186935424805,0.03894230975858153,0.02579986661690476,5,60019,20130321_221629_r2_scwa__hx,2013-03-21,80
2.0,0.010732931434176862,6.0,0.0,0.00037928821984678507,0.011112219654023649,0.0026284781672144273,0.001203918317140438,5,60019,20130321_221629_r2_scwa__hx,2013-03-21,80
1.0,0.3716832483187318,6.0,0.0,0.001533142291009426,0.3732163906097412,0.10040727564149313,0.04487987921539977,17,60009,20130729_222503_r2_scwa__hx,2013-07-29,210
2.0,0.004732042783871292,6.0,0.0,0.00024468800984323025,0.0049767307937145224,0.001791314118689998,0.0006811858371487406,17,60009,20130729_222503_r2_scwa__hx,2013-07-29,210
1.0,0.040441075572744005,6.0,0.0,0.00133498921059072,0.041776064783334725,0.011735029603111199,0.0049928788970275695,11,60066,20130518_222513_r2_scwa__hx,2013-05-18,138
2.0,0.005268662091111764,6.0,0.0,0.00025339113199152047,0.005522053223103284,0.0019384200712075441,0.0007136022398857267,11,60066,20130518_222513_r2_scwa__hx,2013-05-18,138
1.0,0.08764203812461345,6.0,0.0,0.0012625661911442878,0.08890460431575775,0.01091982866523287,0.008066948169549011,7,60015,20130704_225504_r2_scwa__hx,2013-07-04,185
2.0,0.013258730235975234,6.0,0.0,0.0003114992869086564,0.01357022952288389,0.0025523767737049697,0.0012520868499909133,7,60015,20130704_225504_r2_scwa__hx,2013-07-04,185
1.0,0.09825557318981737,6.0,0.0,0.001337291323579848,0.09959286451339719,0.018481437820032195,0.009895031341125128,5,60033,20130203_225913_r2_scwa__hh,2013-02-03,34
1.0,0.0792001610097941,6.0,0.0,0.0003494943084660917,0.0795496553182602,0.015382415665458175,0.008437965873719212,11,60054,20130710_232004_r2_scwa__hx,2013-07-10,191
2.0,0.009008468914544208,6.0,0.0,0.0002985085884574801,0.00930697750300169,0.002461506765369897,0.001068894933573247,11,60054,20130710_232004_r2_scwa__hx,2013-07-10,191
1.0,0.1137529377010651,6.0,0.0,0.0009500991436652838,0.11470303684473038,0.022571227486783217,0.013347221979601528,5,60062,20130302_231125_r2_scwa__hx,2013-03-02,61
2.0,0.01959842347423546,6.0,0.0,0.0002899701066780836,0.01988839358091354,0.00342107156501919,0.0018226797086623656,5,60062,20130302_231125_r2_scwa__hx,2013-03-02,61
1.0,0.13193408586084843,6.0,0.0,0.002321561798453331,0.13425564765930176,0.0278577530270116,0.014572530149367838,7,60047,20130701_224225_r2_scwa__hx,2013-07-01,182
2.0,0.015352366142906243,6.0,0.0,0.0002845976268872618,0.01563696376979351,0.0029255671615308083,0.001554402627464589,7,60047,20130701_224225_r2_scwa__hx,2013-07-01,182
1.0,0.3778743881266564,6.0,0.0,0.0016570847947150467,0.37953147292137146,0.06671192923853302,0.04297142830302884,1,60015,20130421_221217_r2_scwa__hx,2013-04-21,111
2.0,0.01477816089754924,6.0,0.0,0.0004067556583322585,0.0151849165558815,0.0032400241042030947,0.0015889423137260288,1,60015,20130421_221217_r2_scwa__hx,2013-04-21,111
1.0,0.18108375510200858,6.0,0.0,0.0042222575284540645,0.18530601263046265,0.04243589024258598,0.01856849317256985,11,60069,20130708_223818_r2_scwa__hx,2013-07-08,189
2.0,0.019602684682467952,6.0,0.0,0.0003654003085102886,0.01996808499097824,0.0038892928465004547,0.0018717884514079235,11,60069,20130708_223818_r2_scwa__hx,2013-07-08,189
1.0,0.10479998553637417,6.0,0.0,0.0008654299890622497,0.1056654155254364,0.018449120485143234,0.012264382266327041,3,60068,20130324_222908_r2_scwa__hx,2013-03-24,83
2.0,0.007541482147644275,6.0,0.0,0.00021672360890079287,0.007758205756545066,0.0022158159797272966,0.0009219600521164205,3,60068,20130324_222908_r2_scwa__hx,2013-03-24,83
1.0,0.010260865354212001,6.0,0.0,0.00026495449128560716,0.010525819845497608,0.0032686949903371547,0.0012926691219075223,7,60057,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.0052770426555071035,6.0,0.0,0.00026698139845393604,0.0055440240539610395,0.0016446041074436217,0.0006231105271982519,7,60057,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.11514330760110167,6.0,0.0,0.0019495178712531922,0.11709282547235488,0.022298759227851423,0.013965910481086103,21,60019,20130504_223320_r2_scwa__hx,2013-05-04,124
2.0,0.010845177603187041,6.0,0.0,0.0002906762238126248,0.011135853826999664,0.002394558505816514,0.0011134490017872714,21,60019,20130504_223320_r2_scwa__hx,2013-05-04,124
1.0,0.017628405999857932,6.0,0.0,0.00037798023549839865,0.018006386235356327,0.004906526678541471,0.002058123772474309,5,60043,20130610_225459_r2_scwa__hx,2013-06-10,161
2.0,0.005103361938381568,6.0,0.0,0.0003081242030020803,0.005411486141383648,0.0018453971225977266,0.0007001318703735236,5,60043,20130610_225459_r2_scwa__hx,2013-06-10,161
1.0,0.20193489117082208,6.0,0.0,0.0016801186138764026,0.2036150097846985,0.02466601756546842,0.014866107593324294,9,60032,20130203_225913_r2_scwa__hh,2013-02-03,34
1.0,0.05146687885280698,6.0,0.0,0.0016111653530970216,0.05307804420590401,0.011896398742351358,0.00581952792266977,13,60043,20130717_231529_r2_scwa__hh,2013-07-17,198
1.0,0.07071003038436174,6.0,0.0,0.001777368597686291,0.07248739898204802,0.020207858174042456,0.008804931311534968,11,60018,20130321_221629_r2_scwa__hx,2013-03-21,80
2.0,0.004867400857619941,6.0,0.0,0.00028028071392327547,0.005147681571543216,0.0019241284187362145,0.0007106228384967107,11,60018,20130321_221629_r2_scwa__hx,2013-03-21,80
1.0,0.08772656274959444,6.0,0.0,0.0018443320877850051,0.08957089483737946,0.019415250187714672,0.010924532242851337,25,60026,20130511_222931_r2_scwa__hx,2013-05-11,131
2.0,0.006548070698045194,6.0,0.0,0.0001401799963787198,0.006688250694423913,0.0020051450002065573,0.0007914161132711266,25,60026,20130511_222931_r2_scwa__hx,2013-05-11,131
1.0,0.02802600053837523,6.0,0.0,0.0009001000435091556,0.028926100581884388,0.007873689023702382,0.003235620280320058,1,60017,20130725_224204_r2_scwa__hx,2013-07-25,206
2.0,0.005178162187803537,6.0,0.0,0.0001893725129775703,0.005367534700781106,0.0017521727066316518,0.0006536334287903593,1,60017,20130725_224204_r2_scwa__hx,2013-07-25,206
1.0,0.3102041732054204,6.0,0.0,0.0020046283025294542,0.3122088015079498,0.04622982022493861,0.035885525070374645,9,60018,20130321_221629_r2_scwa__hx,2013-03-21,80
2.0,0.010909648379310962,6.0,0.0,0.00026889075525105,0.011178539134562016,0.0024168258413545937,0.001159347203677163,9,60018,20130321_221629_r2_scwa__hx,2013-03-21,80
1.0,0.4737176066264511,6.0,0.0,0.009926163591444492,0.4836437702178956,0.11541767555847772,0.051667620855996105,17,60014,20130712_222137_r2_scwa__hx,2013-07-12,193
2.0,0.010420212056487799,6.0,0.0,0.00029585370793938637,0.010716065764427185,0.0034715151783864654,0.001411105773131181,17,60014,20130712_222137_r2_scwa__hx,2013-07-12,193
1.0,0.017586980829946697,6.0,0.0,0.0004096078919246793,0.017996588721871376,0.004078301722614168,0.001757965880614983,21,60028,20130728_225436_r2_scwa__hx,2013-07-28,209
2.0,0.006512186562758871,6.0,0.0,0.00012796737428288907,0.00664015393704176,0.0019999621398810574,0.0007462808154135466,21,60028,20130728_225436_r2_scwa__hx,2013-07-28,209
1.0,0.18736109882593155,6.0,0.0,0.004298605024814606,0.1916597038507461,0.04801823710849266,0.02123093264482892,7,60073,20130708_223818_r2_scwa__hx,2013-07-08,189
2.0,0.02009207094670273,6.0,0.0,0.00043963742791675037,0.020531708374619484,0.003817739083671694,0.0017675256370641298,7,60073,20130708_223818_r2_scwa__hx,2013-07-08,189
1.0,0.056610264000482864,6.0,0.0,0.0006006507901474833,0.05721091479063034,0.010550532762012158,0.004282990190879286,1,60016,20130704_225504_r2_scwa__hx,2013-07-04,185
2.0,0.0054563893063459545,6.0,0.0,0.0002877722436096519,0.0057441615499556065,0.0019834779739868152,0.0007434582905102361,1,60016,20130704_225504_r2_scwa__hx,2013-07-04,185
1.0,0.020695220795460045,6.0,0.0,0.0007775704143568874,0.02147279120981693,0.006635460260718772,0.002654819971291797,9,60037,20130728_225436_r2_scwa__hx,2013-07-28,209
2.0,0.006353011500323191,6.0,0.0,0.0002531868813093752,0.006606198381632566,0.00216147262700356,0.0008216309345626602,9,60037,20130728_225436_r2_scwa__hx,2013-07-28,209
1.0,0.44564831070601935,6.0,0.0,0.017723115161061287,0.4633714258670807,0.12498592857500425,0.051411067085604216,1,60010,20130719_221651_r2_scwa__hh,2013-07-19,200
1.0,0.06395732646342367,6.0,0.0,0.0012448650086298585,0.06520219147205354,0.011368402609165284,0.006739228351334646,25,60053,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.007469643896911294,6.0,0.0,0.00030887447064742446,0.007778518367558717,0.0021537234442844293,0.0008694333802573953,25,60053,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.00549279508413747,6.0,0.0,0.00029640336288139224,0.005789198447018862,0.0017743457328437036,0.0007044626943401912,7,60034,20130724_231125_r2_scwa__hx,2013-07-24,205
2.0,0.0049044566840166235,6.0,0.0,0.0002424779668217525,0.005146934650838376,0.0014850234289784507,0.0005552646082040813,7,60034,20130724_231125_r2_scwa__hx,2013-07-24,205
1.0,0.0113610484986566,6.0,0.0,0.00035836646566167474,0.011719414964318275,0.003543362775521028,0.0013792676916505016,3,60060,20130623_231537_r2_scwa__hx,2013-06-23,174
2.0,0.004484213888645172,6.0,0.0,0.0001725410111248493,0.0046567548997700214,0.0014740300855289308,0.0005515620764285488,3,60060,20130623_231537_r2_scwa__hx,2013-06-23,174
1.0,0.029420935665257275,6.0,0.0,0.0006043509347364305,0.0300252865999937,0.007647543309079353,0.0033287499051983106,13,60068,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.0069259908341337,6.0,0.0,0.0002444330311845988,0.007170423865318297,0.0020928459048539017,0.0007913913715383553,13,60068,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.07641386007890105,6.0,0.0,0.0011939057148993015,0.07760776579380035,0.015742217080915815,0.006543748797662434,1,60051,20130701_224225_r2_scwa__hx,2013-07-01,182
2.0,0.011370235442882404,6.0,0.0,0.0003414895909372717,0.011711725033819677,0.002086507896968511,0.0008260975383519784,1,60051,20130701_224225_r2_scwa__hx,2013-07-01,182
1.0,0.22510550636798146,6.0,0.0,0.00835770647972822,0.23346321284770966,0.06063682494593569,0.025814224079181443,5,60018,20130715_223341_r2_scwa__hh,2013-07-15,196
1.0,0.07328691123984754,6.0,0.0,0.0024485758040100336,0.07573548704385756,0.023042383440306898,0.009382494900197776,17,60027,20130711_225044_r2_scwa__hx,2013-07-11,192
2.0,0.008509841340128332,6.0,0.0,0.0003534177667461336,0.008863259106874468,0.002878379301672696,0.0011428868202934207,17,60027,20130711_225044_r2_scwa__hx,2013-07-11,192
1.0,0.4618466412648559,6.0,0.0,0.004324384965002537,0.4661710262298584,0.06951332127954957,0.041966808162902776,7,60013,20130702_221305_r2_scwa__hh,2013-07-02,183
1.0,0.03220834903186188,6.0,0.0,0.0009271246963180602,0.033135473728179925,0.008930130799566099,0.0038066903182492236,11,60077,20130217_225043_r2_scwa__hx,2013-02-17,48
2.0,0.005568715918343514,6.0,0.0,0.0002285501104779541,0.005797266028821468,0.0015465702251171564,0.0006010221365105188,11,60077,20130217_225043_r2_scwa__hx,2013-02-17,48
1.0,0.8868106268346309,6.0,0.0,0.025843296200036996,0.912653923034668,0.2697865292932825,0.1169477357955238,9,60021,20130712_222137_r2_scwa__hx,2013-07-12,193
2.0,0.008381938911043108,6.0,0.0,0.0003536265576258302,0.008735565468668938,0.0026121826107613705,0.0010159962166197138,9,60021,20130712_222137_r2_scwa__hx,2013-07-12,193
1.0,0.40793832391500473,6.0,0.0,0.00870705395936966,0.4166453778743744,0.111619554886224,0.0471239472327762,3,60009,20130705_222541_r2_scwa__hh,2013-07-05,186
1.0,0.1562138854060322,6.0,0.0,0.001316407462581992,0.1575302928686142,0.03512929065576441,0.01723520224272725,13,60060,20130708_223818_r2_scwa__hx,2013-07-08,189
2.0,0.015146054633078165,6.0,0.0,0.00019794485706370324,0.015343999490141869,0.00422589024912965,0.0021219138490896176,13,60060,20130708_223818_r2_scwa__hx,2013-07-08,189
1.0,0.021747283113654703,6.0,0.0,0.0008905702852644025,0.022637853398919102,0.006060358260177966,0.0024633414890399326,17,60037,20130427_223729_r2_scwa__hx,2013-04-27,117
2.0,0.004957823432050645,6.0,0.0,0.00014362076763063666,0.005101444199681281,0.0016987132700255784,0.0006402036098079207,17,60037,20130427_223729_r2_scwa__hx,2013-04-27,117
1.0,0.0231201098067686,6.0,0.0,0.0006529997335746883,0.023773109540343285,0.005028510440477909,0.0021844828618998355,11,60058,20130326_231147_r2_scwa__hx,2013-03-26,85
2.0,0.004279299377230927,6.0,0.0,0.00020548215252347288,0.0044847815297544,0.001447942408250806,0.0005552558213693005,11,60058,20130326_231147_r2_scwa__hx,2013-03-26,85
1.0,0.01319675095146522,6.0,0.0,0.0003105239593423903,0.013507274910807608,0.0016480911590783418,0.0006784511632701712,5,60054,20130717_231529_r2_scwa__hh,2013-07-17,198
1.0,0.22503838734701279,6.0,0.0,0.005166492890566586,0.23020488023757935,0.04676003086327436,0.024046256181406878,9,60008,20130705_222541_r2_scwa__hh,2013-07-05,186
1.0,0.09485462750308216,6.0,0.0,0.0006727830041199923,0.09552741050720215,0.015472072858111759,0.009225545297428719,9,60041,20130610_225459_r2_scwa__hx,2013-06-10,161
2.0,0.012895481806481257,6.0,0.0,0.0004803434421774,0.013375825248658657,0.003043476690720782,0.0012651314542942887,9,60041,20130610_225459_r2_scwa__hx,2013-06-10,161
1.0,0.005407494638347999,6.0,0.0,0.00020442888489924369,0.00561192352324724,0.0014734503528765694,0.0006074108845907475,11,60032,20130724_231125_r2_scwa__hx,2013-07-24,205
2.0,0.003507430359604769,6.0,0.0,0.00020409289572853595,0.003711523255333305,0.0012594610734004176,0.0004797174115901027,11,60032,20130724_231125_r2_scwa__hx,2013-07-24,205
1.0,0.7340583391487598,6.0,0.0,0.01980726048350334,0.753865599632263,0.22018079131555887,0.09257792122648788,25,60012,20130722_222913_r2_scwa__hh,2013-07-22,203
1.0,0.13519229588564483,6.0,0.0,0.0016975492471829057,0.1368898451328278,0.02189569853404586,0.013976957829269533,9,60076,20130525_222120_r2_scwa__vx,2013-05-25,145
2.0,0.006418129341909662,6.0,0.0,0.0003475226403679698,0.006765651982277632,0.0021895555594666455,0.0008639993470030777,9,60076,20130525_222120_r2_scwa__vx,2013-05-25,145
1.0,0.5071990326978265,6.0,0.0,0.004207746591418982,0.5114067792892456,0.06523346913727224,0.05659231657564825,7,60028,20130317_223319_r2_scwa__hx,2013-03-17,76
2.0,0.017221668094862252,6.0,0.0,0.0005104510928504169,0.01773211918771267,0.0037951594267420187,0.0019297730290536719,7,60028,20130317_223319_r2_scwa__hx,2013-03-17,76
1.0,0.12080767267616466,6.0,0.0,0.00042850262252613897,0.12123617529869077,0.023846477477102734,0.01323841257104896,13,60012,20130704_225504_r2_scwa__hx,2013-07-04,185
2.0,0.01568959049473051,6.0,0.0,0.00021289334108587357,0.015902483835816383,0.0034848912015537164,0.001787736952104124,13,60012,20130704_225504_r2_scwa__hx,2013-07-04,185
1.0,0.0819261104625184,6.0,0.0,0.00017913125338964162,0.08210524171590805,0.0130549230212653,0.009919489284571193,7,60010,20130729_222503_r2_scwa__hx,2013-07-29,210
2.0,0.004305934751755558,6.0,0.0,0.00017994201334659007,0.004485876765102148,0.0017041741052272426,0.0006244033923840769,7,60010,20130729_222503_r2_scwa__hx,2013-07-29,210
1.0,0.035517369862645864,6.0,0.0,0.0015640207566320896,0.03708139061927795,0.010249788895265436,0.004729935433657181,13,60066,20130525_222120_r2_scwa__vx,2013-05-25,145
2.0,0.006833298044512048,6.0,0.0,0.00025458270101808,0.0070878807455301285,0.001859800290171435,0.000693862481393713,13,60066,20130525_222120_r2_scwa__vx,2013-05-25,145
1.0,0.1300176832592115,6.0,0.0,0.0010059919441118836,0.13102367520332334,0.013506085420509538,0.008883332798072545,9,60035,20130316_230304_r2_scwa__hx,2013-03-16,75
2.0,0.009019770775921641,6.0,0.0,0.0002484190044924617,0.009268189780414103,0.0026406990979822294,0.0010676266803060538,9,60035,20130316_230304_r2_scwa__hx,2013-03-16,75
1.0,0.7373344907537102,6.0,0.0,0.01488345768302679,0.752217948436737,0.1815798835512645,0.076939138873383,3,60027,20130601_221659_r2_scwa__hx,2013-06-01,152
2.0,0.006189939333125949,6.0,0.0,0.0002322958316653967,0.0064222351647913465,0.0022768708105490383,0.0008576203943602519,3,60027,20130601_221659_r2_scwa__hx,2013-06-01,152
1.0,0.027918856183532625,6.0,0.0,0.0005372971645556389,0.02845615334808826,0.006695949494700734,0.002852239077794991,11,60035,20130316_230304_r2_scwa__hx,2013-03-16,75
2.0,0.007400216098176315,6.0,0.0,0.00025828086654655635,0.00765849696472287,0.0022263205846161736,0.0008486658974894729,11,60035,20130316_230304_r2_scwa__hx,2013-03-16,75
1.0,0.09823778364807369,6.0,0.0,0.004188670776784419,0.10242645442485808,0.027987177837194482,0.012444961792503139,11,60033,20130711_225044_r2_scwa__hx,2013-07-11,192
2.0,0.010315620980691165,6.0,0.0,0.0003797051613219082,0.010695326142013073,0.003068706499033066,0.0013464621134107071,11,60033,20130711_225044_r2_scwa__hx,2013-07-11,192
1.0,0.2090027509257197,6.0,0.0,0.009349462576210497,0.21835221350193024,0.06325237353728712,0.0261344082076642,11,60022,20130722_222913_r2_scwa__hh,2013-07-22,203
1.0,0.410791196860373,6.0,0.0,0.015561780892312525,0.42635297775268555,0.11718270521194295,0.04834719239783031,5,60008,20130705_222541_r2_scwa__hh,2013-07-05,186
1.0,0.052622906281612813,6.0,0.0,0.00026818423066288233,0.0528910905122757,0.001770945039991054,0.002016265254416294,1,60022,20130608_221328_r2_scwa__hx,2013-06-08,159
2.0,0.004713171059847809,6.0,0.0,0.00015198030450847003,0.0048651513643562785,0.0014851515575821349,0.0005655719600903219,1,60022,20130608_221328_r2_scwa__hx,2013-06-08,159
1.0,0.06078855227679015,6.0,0.0,0.0019504996016621585,0.0627390518784523,0.014113551335669135,0.005911015022430869,21,60042,20130623_231537_r2_scwa__hx,2013-06-23,174
